,Trial,Data,a0,b0,Posterior current,λ current,Posterior proposed,λ proposed,Ratio,p_move,Random,λ accepted
561,655,[5],2.1,1.0,0.014250545746290966,3.696750945535394,0.014905848861771456,3.555133760249514,1.0459844224317547,1.0,[0.60915362],3.555133760249514
562,656,[5],2.1,1.0,0.014905848861771456,3.555133760249514,0.00039988250703867033,7.735428230308331,0.026827221364375695,0.026827221364375695,[0.34894567],3.555133760249514
563,657,[5],2.1,1.0,0.014905848861771456,3.555133760249514,0.005008902349948804,5.342896873348025,0.3360360350087121,0.3360360350087121,[0.81633231],3.555133760249514
564,658,[5],2.1,1.0,0.014905848861771456,3.555133760249514,0.00882974608516507,1.8901481222456518,0.5923678796858347,0.5923678796858347,[0.29665409],1.8901481222456518
565,660,[5],2.1,1.0,0.00882974608516507,1.8901481222456518,1.0178881047776908e-05,0.37999975605420966,0.0011527943102326045,0.0011527943102326045,[0.94653365],1.8901481222456518
566,661,[5],2.1,1.0,0.00882974608516507,1.8901481222456518,2.7496895654079835e-05,0.45896394747174774,0.0031141207673318714,0.0031141207673318714,[0.17264377],1.8901481222456518
567,662,[5],2.1,1.0,0.00882974608516507,1.8901481222456518,0.008521093517204526,1.8617231751791545,0.9650440040989271,0.9650440040989271,[0.66978273],1.8617231751791545
568,663,[5],2.1,1.0,0.008521093517204526,1.8617231751791545,0.00034010188535203104,0.7667987729143604,0.03991293895147939,0.03991293895147939,[0.94561775],1.8617231751791545
569,664,[5],2.1,1.0,0.008521093517204526,1.8617231751791545,0.0042965273353976615,1.4574877374048287,0.5042225304443323,0.5042225304443323,[0.4205139],1.4574877374048287
570,666,[5],2.1,1.0,0.0042965273353976615,1.4574877374048287,0.009210932944656915,1.9254424097147074,2.1438087612689203,1.0,[0.46100747],1.9254424097147074
571,667,[5],2.1,1.0,0.009210932944656915,1.9254424097147074,0.002723594634097496,1.273261959525557,0.2956915060029181,0.2956915060029181,[0.23887339],1.273261959525557
572,668,[5],2.1,1.0,0.002723594634097496,1.273261959525557,0.0023627313830927098,6.145400866010622,0.8675047870608088,0.8675047870608088,[0.42583846],6.145400866010622
573,669,[5],2.1,1.0,0.0023627313830927098,6.145400866010622,0.00945496035816751,1.9481893101759544,4.001707695519492,1.0,[0.7253552],1.9481893101759544
574,671,[5],2.1,1.0,0.00945496035816751,1.9481893101759544,0.015599871895478248,2.7577717635163514,1.6499140455943382,1.0,[0.85603521],2.7577717635163514
575,672,[5],2.1,1.0,0.015599871895478248,2.7577717635163514,0.014426975457439723,2.5112781211930812,0.9248137134780896,0.9248137134780896,[0.15677789],2.5112781211930812
576,673,[5],2.1,1.0,0.014426975457439723,2.5112781211930812,0.011931801713145836,4.105143144312909,0.8270480356984893,0.8270480356984893,[0.79702549],4.105143144312909
577,674,[5],2.1,1.0,0.011931801713145836,4.105143144312909,0.0012969478511314098,6.716199507840772,0.10869673183577132,0.10869673183577132,[0.60859579],4.105143144312909
578,675,[5],2.1,1.0,0.011931801713145836,4.105143144312909,0.0019296253377542284,1.159122259562194,0.16172120390068734,0.16172120390068734,[0.165336],4.105143144312909
579,676,[5],2.1,1.0,0.011931801713145836,4.105143144312909,0.00012912725438591043,8.636783588279446,0.010822108637930579,0.010822108637930579,[0.85822464],4.105143144312909
580,677,[5],2.1,1.0,0.011931801713145836,4.105143144312909,8.114341935302944e-07,0.23973866152987977,6.800600722657825e-05,6.800600722657825e-05,[0.8419199],4.105143144312909
581,678,[5],2.1,1.0,0.011931801713145836,4.105143144312909,0.015246360235226745,3.469289027071767,1.2777919547916305,1.0,[0.836873],3.469289027071767
582,679,[5],2.1,1.0,0.015246360235226745,3.469289027071767,9.694719943723976e-05,0.5888196843137727,0.006358711059000368,0.006358711059000368,[0.43689103],3.469289027071767
583,680,[5],2.1,1.0,0.015246360235226745,3.469289027071767,0.013554340307178744,3.829003406202191,0.8890213859607892,0.8890213859607892,[0.21883416],3.829003406202191
584,681,[5],2.1,1.0,0.013554340307178744,3.829003406202191,0.007945874466607168,4.7595597541321375,0.586223621845972,0.586223621845972,[0.27279169],4.7595597541321375
585,682,[5],2.1,1.0,0.007945874466607168,4.7595597541321375,0.0036653039848573562,1.3880484054138957,0.46128390276752196,0.46128390276752196,[0.74157384],4.7595597541321375
586,683,[5],2.1,1.0,0.007945874466607168,4.7595597541321375,0.00010083958890719302,8.826788229992289,0.01269081072586474,0.01269081072586474,[0.49386018],4.7595597541321375
587,684,[5],2.1,1.0,0.007945874466607168,4.7595597541321375,0.008727432100287163,4.625529218360577,1.0983601788531292,1.0,[0.00668482],4.625529218360577
588,685,[5],2.1,1.0,0.008727432100287163,4.625529218360577,0.0030638180971111566,5.881724419817654,0.35105607948646733,0.35105607948646733,[0.97802269],4.625529218360577
589,686,[5],2.1,1.0,0.008727432100287163,4.625529218360577,0.0026264844354373226,6.039438430232642,0.3009458458405998,0.3009458458405998,[0.28493932],6.039438430232642
590,687,[5],2.1,1.0,0.0026264844354373226,6.039438430232642,0.0057939545003534475,5.169431927200659,2.2059732858796575,1.0,[0.84000034],5.169431927200659
591,688,[5],2.1,1.0,0.0057939545003534475,5.169431927200659,0.015546355905078017,2.742027695634181,2.6832029668389086,1.0,[0.46384938],2.742027695634181
592,689,[5],2.1,1.0,0.015546355905078017,2.742027695634181,0.0034829692636346886,5.746868209478828,0.2240376641896524,0.2240376641896524,[0.53804313],2.742027695634181
593,690,[5],2.1,1.0,0.015546355905078017,2.742027695634181,0.015191765005255209,3.4839066795320557,0.9771913815695558,0.9771913815695558,[0.18575327],3.4839066795320557
594,691,[5],2.1,1.0,0.015191765005255209,3.4839066795320557,0.008310497092702825,4.696348004154119,0.5470396026944873,0.5470396026944873,[0.06590588],4.696348004154119
595,692,[5],2.1,1.0,0.008310497092702825,4.696348004154119,0.002118529667449955,6.252783034153612,0.2549221356818916,0.2549221356818916,[0.24799788],6.252783034153612
596,693,[5],2.1,1.0,0.002118529667449955,6.252783034153612,0.015179301750404774,3.487190702001386,7.165017315370377,1.0,[0.04129447],3.487190702001386
597,694,[5],2.1,1.0,0.015179301750404774,3.487190702001386,0.0006583536338579969,0.8895916855350001,0.04337179961788697,0.04337179961788697,[0.14386621],3.487190702001386
598,695,[5],2.1,1.0,0.015179301750404774,3.487190702001386,0.004493065557263886,1.478235795304046,0.29599948872115106,0.29599948872115106,[0.09715873],1.478235795304046
599,697,[5],2.1,1.0,0.004493065557263886,1.478235795304046,0.015802873193185185,3.283391551099529,3.517169511946441,1.0,[0.87842855],3.283391551099529
600,698,[5],2.1,1.0,0.015802873193185185,3.283391551099529,0.007810165839018367,4.783433532779629,0.49422442004953976,0.49422442004953976,[0.42367368],4.783433532779629
601,699,[5],2.1,1.0,0.007810165839018367,4.783433532779629,0.006585244416164937,5.009684850629055,0.8431631993351647,0.8431631993351647,[0.49601243],5.009684850629055
602,700,[5],2.1,1.0,0.006585244416164937,5.009684850629055,0.00046877266110129405,7.603479986579304,0.0711853093790396,0.0711853093790396,[0.26039966],5.009684850629055
603,701,[5],2.1,1.0,0.006585244416164937,5.009684850629055,0.012871957240918995,2.2992026772073952,1.9546665890368369,1.0,[0.23154884],2.2992026772073952
604,702,[5],2.1,1.0,0.012871957240918995,2.2992026772073952,0.00789285967427475,1.804067720003225,0.6131825585299441,0.6131825585299441,[0.1538847],1.804067720003225
605,703,[5],2.1,1.0,0.00789285967427475,1.804067720003225,0.01099348286058827,4.256590398966493,1.392839010735159,1.0,[0.77354323],4.256590398966493
606,704,[5],2.1,1.0,0.01099348286058827,4.256590398966493,0.0013535487729661561,6.676977468337462,0.12312283469496642,0.12312283469496642,[0.83946157],4.256590398966493
607,705,[5],2.1,1.0,0.01099348286058827,4.256590398966493,0.015898997302684865,2.871014435095045,1.4462202292308024,1.0,[0.61542412],2.871014435095045
608,706,[5],2.1,1.0,0.015898997302684865,2.871014435095045,0.010891115995050916,4.273012128419439,0.6850190479126462,0.6850190479126462,[0.65580474],4.273012128419439
609,707,[5],2.1,1.0,0.010891115995050916,4.273012128419439,3.0484789892065413e-05,0.4682082609987379,0.0027990510711591128,0.0027990510711591128,[0.32758219],4.273012128419439
610,708,[5],2.1,1.0,0.010891115995050916,4.273012128419439,0.0007337634894631364,7.222778126704542,0.06737266316845485,0.06737266316845485,[0.45504911],4.273012128419439
611,709,[5],2.1,1.0,0.010891115995050916,4.273012128419439,0.0027165515055545294,6.005280967580113,0.24942820430789375,0.24942820430789375,[0.0104887],6.005280967580113
612,710,[5],2.1,1.0,0.0027165515055545294,6.005280967580113,4.0059919009469115e-05,9.518464783396496,0.014746607574919397,0.014746607574919397,[0.31033444],6.005280967580113
613,711,[5],2.1,1.0,0.0027165515055545294,6.005280967580113,0.004626331222990012,5.434435624489923,1.703016200329925,1.0,[0.28461903],5.434435624489923
614,713,[5],2.1,1.0,0.004626331222990012,5.434435624489923,0.008468223172267251,4.669387963079274,1.830440313089864,1.0,[0.90859942],4.669387963079274
615,714,[5],2.1,1.0,0.008468223172267251,4.669387963079274,0.015961923885693768,3.1982797521387623,1.8849200783899724,1.0,[0.49212942],3.1982797521387623
616,715,[5],2.1,1.0,0.015961923885693768,3.1982797521387623,0.014060898898538576,3.7341535371381687,0.8809025152125285,0.8809025152125285,[0.71120772],3.7341535371381687
617,716,[5],2.1,1.0,0.014060898898538576,3.7341535371381687,0.0017030697491125888,6.462587589487445,0.12112097252115211,0.12112097252115211,[0.37738402],3.7341535371381687
618,717,[5],2.1,1.0,0.014060898898538576,3.7341535371381687,0.005088374489001361,5.324514181258255,0.36188116604196785,0.36188116604196785,[0.19818387],5.324514181258255
619,718,[5],2.1,1.0,0.005088374489001361,5.324514181258255,0.016002773042949902,3.167686374218587,3.144967627194159,1.0,[0.4466978],3.167686374218587
620,720,[5],2.1,1.0,0.016002773042949902,3.167686374218587,0.015521764811537109,3.388226545250624,0.9699421950107139,0.9699421950107139,[0.18914949],3.388226545250624
621,721,[5],2.1,1.0,0.015521764811537109,3.388226545250624,0.015631563449214014,3.35106881019544,1.0070738501072567,1.0,[0.81096954],3.35106881019544
622,722,[5],2.1,1.0,0.015631563449214014,3.35106881019544,0.010885291656327574,2.0855367806522267,0.6963661499179666,0.6963661499179666,[0.32367657],2.0855367806522267
623,723,[5],2.1,1.0,0.010885291656327574,2.0855367806522267,0.005852486136423926,1.6139301931113883,0.5376508339142112,0.5376508339142112,[0.02217046],1.6139301931113883
624,724,[5],2.1,1.0,0.005852486136423926,1.6139301931113883,0.006200756313372706,5.085692347654435,1.0595080738049532,1.0,[0.81627699],5.085692347654435
625,725,[5],2.1,1.0,0.006200756313372706,5.085692347654435,0.004097733347869908,5.570554367092507,0.6608441197782009,0.6608441197782009,[0.08593468],5.570554367092507
626,726,[5],2.1,1.0,0.004097733347869908,5.570554367092507,0.005945588561669214,5.137785975716612,1.4509456953219908,1.0,[0.42035954],5.137785975716612
627,727,[5],2.1,1.0,0.005945588561669214,5.137785975716612,0.015597021908792271,2.756911045884479,2.6232931772886476,1.0,[0.71456594],2.756911045884479
628,728,[5],2.1,1.0,0.015597021908792271,2.756911045884479,0.001604839508607121,1.1047561513629147,0.10289397027149455,0.10289397027149455,[0.06847278],1.1047561513629147
629,730,[5],2.1,1.0,0.001604839508607121,1.1047561513629147,0.008086994529758746,1.8218732180973858,5.039129761191911,1.0,[0.21878795],1.8218732180973858
630,731,[5],2.1,1.0,0.008086994529758746,1.8218732180973858,0.01592278481188793,3.222828378061541,1.9689372551563906,1.0,[0.20663843],3.222828378061541
631,732,[5],2.1,1.0,0.01592278481188793,3.222828378061541,1.5403813361393395e-07,0.17897249520020742,9.674069921420358e-06,9.674069921420358e-06,[0.59046107],3.222828378061541
632,733,[5],2.1,1.0,0.01592278481188793,3.222828378061541,0.0038399991131227366,5.64179233719851,0.24116378877743785,0.24116378877743785,[0.90106836],3.222828378061541
633,734,[5],2.1,1.0,0.01592278481188793,3.222828378061541,1.0950440270553236e-06,0.25290254779984167,6.87721425612538e-05,6.87721425612538e-05,[0.2806824],3.222828378061541
634,736,[5],2.1,1.0,0.01592278481188793,3.222828378061541,0.005439488405814238,5.245620937258005,0.34161664998154867,0.34161664998154867,[0.53038275],3.222828378061541
635,738,[5],2.1,1.0,0.01592278481188793,3.222828378061541,0.014479723688732616,2.51986738144612,0.9093713103452904,0.9093713103452904,[0.77529394],2.51986738144612
636,739,[5],2.1,1.0,0.014479723688732616,2.51986738144612,0.015806046784014493,3.2819750885314205,1.0915986467555285,1.0,[0.53523841],3.2819750885314205
637,740,[5],2.1,1.0,0.015806046784014493,3.2819750885314205,0.011712644027770102,2.170009154374624,0.7410229887219953,0.7410229887219953,[0.09274145],2.170009154374624
638,741,[5],2.1,1.0,0.011712644027770102,2.170009154374624,0.014940361010307279,3.5469383579927394,1.275575435818285,1.0,[0.88059758],3.5469383579927394
639,742,[5],2.1,1.0,0.014940361010307279,3.5469383579927394,0.0003436988089779928,7.859766042174646,0.023004719145733946,0.023004719145733946,[0.00621599],7.859766042174646
640,743,[5],2.1,1.0,0.0003436988089779928,7.859766042174646,0.00048607136592164094,7.573184417578908,1.4142363989185784,1.0,[0.31114805],7.573184417578908
641,744,[5],2.1,1.0,0.00048607136592164094,7.573184417578908,3.1050312260369555e-05,9.705060981000498,0.06388015101752598,0.06388015101752598,[0.53691033],7.573184417578908
642,745,[5],2.1,1.0,0.00048607136592164094,7.573184417578908,0.0005739832026852271,7.4331281844737545,1.180861994610393,1.0,[0.07877598],7.4331281844737545
643,746,[5],2.1,1.0,0.0005739832026852271,7.4331281844737545,0.0017583465482338143,6.432279217747869,3.0634111590859447,1.0,[0.45320569],6.432279217747869
644,747,[5],2.1,1.0,0.0017583465482338143,6.432279217747869,0.015793934594563932,2.8243678963733867,8.98226496388228,1.0,[0.8133102],2.8243678963733867
645,749,[5],2.1,1.0,0.015793934594563932,2.8243678963733867,0.011691183668316622,4.144238531247373,0.7402324986416352,0.7402324986416352,[0.98842113],2.8243678963733867
646,750,[5],2.1,1.0,0.015793934594563932,2.8243678963733867,0.0006418009813528785,7.338006337829018,0.040635914851374536,0.040635914851374536,[0.02904334],7.338006337829018
647,751,[5],2.1,1.0,0.0006418009813528785,7.338006337829018,0.0005532849628270354,7.4642247563714985,0.8620818273925718,0.8620818273925718,[0.71028647],7.4642247563714985
648,752,[5],2.1,1.0,0.0005532849628270354,7.4642247563714985,2.2969096739116625e-08,14.54335197046448,4.151404480930577e-05,4.151404480930577e-05,[0.62340526],7.4642247563714985
649,753,[5],2.1,1.0,0.0005532849628270354,7.4642247563714985,0.00011181413829500802,8.747674664569004,0.20209141004607908,0.20209141004607908,[0.45283988],7.4642247563714985
650,754,[5],2.1,1.0,0.0005532849628270354,7.4642247563714985,0.0011412110696450285,6.832543942970775,2.062609950239669,1.0,[0.34071812],6.832543942970775
651,755,[5],2.1,1.0,0.0011412110696450285,6.832543942970775,2.489400921736104e-05,9.8655877280128,0.021813676610326144,0.021813676610326144,[0.42516666],6.832543942970775
652,756,[5],2.1,1.0,0.0011412110696450285,6.832543942970775,0.00012216494328849077,8.679568519375021,0.10704850884989218,0.10704850884989218,[0.96105945],6.832543942970775
653,758,[5],2.1,1.0,0.0011412110696450285,6.832543942970775,0.004244878168291987,5.531402743475702,3.7196258266337603,1.0,[0.76182692],5.531402743475702
654,759,[5],2.1,1.0,0.004244878168291987,5.531402743475702,0.000370778411983629,7.7976443688468215,0.08734724467553312,0.08734724467553312,[0.36006565],5.531402743475702
655,760,[5],2.1,1.0,0.004244878168291987,5.531402743475702,0.00317202392946885,5.845558517597306,0.7472591211599315,0.7472591211599315,[0.59228806],5.845558517597306
656,761,[5],2.1,1.0,0.00317202392946885,5.845558517597306,1.615245267924692e-05,10.17650294702354,0.005092159781389676,0.005092159781389676,[0.77459606],5.845558517597306
657,762,[5],2.1,1.0,0.00317202392946885,5.845558517597306,0.004561832946319059,5.450404763640989,1.4381458172299886,1.0,[0.83180421],5.450404763640989
658,763,[5],2.1,1.0,0.004561832946319059,5.450404763640989,0.013747884270012486,3.7935107630938307,3.013675518544722,1.0,[0.75860455],3.7935107630938307
659,764,[5],2.1,1.0,0.013747884270012486,3.7935107630938307,7.26337322120141e-05,9.075635804023314,0.0052832661946715775,0.0052832661946715775,[0.82348983],3.7935107630938307
660,765,[5],2.1,1.0,0.013747884270012486,3.7935107630938307,0.0001426507661604916,0.6373737688443986,0.010376197774056621,0.010376197774056621,[0.89269833],3.7935107630938307
661,766,[5],2.1,1.0,0.013747884270012486,3.7935107630938307,0.009638232949511794,1.9653707260111672,0.7010702709023489,0.7010702709023489,[0.06247798],1.9653707260111672
662,769,[5],2.1,1.0,0.009638232949511794,1.9653707260111672,0.0031940764193092606,5.838310196599814,0.331396474440997,0.331396474440997,[0.15537595],5.838310196599814
663,770,[5],2.1,1.0,0.0031940764193092606,5.838310196599814,0.005141885263530513,5.312250464945488,1.6098191115422587,1.0,[0.98454092],5.312250464945488
664,771,[5],2.1,1.0,0.005141885263530513,5.312250464945488,0.0008400775912275464,7.104964311987674,0.1633792953697169,0.1633792953697169,[0.73064688],5.312250464945488
665,772,[5],2.1,1.0,0.005141885263530513,5.312250464945488,0.015808179615929407,2.8300885501772366,3.07439369136666,1.0,[0.18644547],2.8300885501772366
666,774,[5],2.1,1.0,0.015808179615929407,2.8300885501772366,6.3602889058989e-06,10.833242995898456,0.00040234163960851233,0.00040234163960851233,[0.25735032],2.8300885501772366
667,776,[5],2.1,1.0,0.015808179615929407,2.8300885501772366,0.005857299691103188,1.6143923167946792,0.37052335141745046,0.37052335141745046,[0.9436076],2.8300885501772366
668,778,[5],2.1,1.0,0.015808179615929407,2.8300885501772366,0.0004433564119510198,0.8131163726859509,0.028046013059230643,0.028046013059230643,[0.37203685],2.8300885501772366
669,779,[5],2.1,1.0,0.015808179615929407,2.8300885501772366,0.0014585046144485663,6.607933552389396,0.09226265451708791,0.09226265451708791,[0.79858834],2.8300885501772366
670,780,[5],2.1,1.0,0.015808179615929407,2.8300885501772366,0.01193206898609901,4.1050995692812045,0.7548034799702958,0.7548034799702958,[0.17938027],4.1050995692812045
671,781,[5],2.1,1.0,0.01193206898609901,4.1050995692812045,0.009344839980938565,4.522956968763715,0.7831701268091398,0.7831701268091398,[0.43614646],4.522956968763715
672,782,[5],2.1,1.0,0.009344839980938565,4.522956968763715,0.013737897837783284,3.7953626814680934,1.470105198784099,1.0,[0.56858116],3.7953626814680934
673,783,[5],2.1,1.0,0.013737897837783284,3.7953626814680934,0.00296010175242172,5.917374048965755,0.21546977473369794,0.21546977473369794,[0.82709055],3.7953626814680934
674,784,[5],2.1,1.0,0.013737897837783284,3.7953626814680934,0.004209326389546568,5.540767102446845,0.30640251072254115,0.30640251072254115,[0.97673369],3.7953626814680934
675,785,[5],2.1,1.0,0.013737897837783284,3.7953626814680934,0.0037063915145412038,1.3927179342547547,0.26979320695976716,0.26979320695976716,[0.12328299],1.3927179342547547
676,786,[5],2.1,1.0,0.0037063915145412038,1.3927179342547547,0.0030119092891846963,1.3102194415373287,0.8126257782989571,0.8126257782989571,[0.44945234],1.3102194415373287
677,787,[5],2.1,1.0,0.0030119092891846963,1.3102194415373287,0.007059517862374931,4.919514638477086,2.3438680201042494,1.0,[0.66699759],4.919514638477086
678,788,[5],2.1,1.0,0.007059517862374931,4.919514638477086,0.015893088281305486,3.2394774621225437,2.2512993934062804,1.0,[0.03692922],3.2394774621225437
679,789,[5],2.1,1.0,0.015893088281305486,3.2394774621225437,0.006420883863819327,5.041832019420931,0.4040047944219879,0.4040047944219879,[0.50456462],3.2394774621225437
680,790,[5],2.1,1.0,0.015893088281305486,3.2394774621225437,0.005024078553570506,1.5326635659420447,0.31611719916513414,0.31611719916513414,[0.3194545],3.2394774621225437
681,791,[5],2.1,1.0,0.015893088281305486,3.2394774621225437,0.00018937116358887883,8.337917040409447,0.011915315654014826,0.011915315654014826,[0.1538284],3.2394774621225437
682,792,[5],2.1,1.0,0.015893088281305486,3.2394774621225437,1.7321119517635513e-05,0.4200877574687931,0.0010898523440538471,0.0010898523440538471,[0.79582879],3.2394774621225437
683,794,[5],2.1,1.0,0.015893088281305486,3.2394774621225437,0.01453102008597767,2.5283541075860243,0.9142980790630874,0.9142980790630874,[0.33591381],2.5283541075860243
684,795,[5],2.1,1.0,0.01453102008597767,2.5283541075860243,6.118395039953731e-05,0.5367887822134858,0.004210575034479471,0.004210575034479471,[0.06248369],2.5283541075860243
685,796,[5],2.1,1.0,0.01453102008597767,2.5283541075860243,0.008975286341078616,4.58405981520599,0.6176638864975283,0.6176638864975283,[0.2910281],4.58405981520599
686,797,[5],2.1,1.0,0.008975286341078616,4.58405981520599,0.010062019312128485,4.406256904607914,1.1210805906075716,1.0,[0.85579248],4.406256904607914
687,798,[5],2.1,1.0,0.010062019312128485,4.406256904607914,0.0012188723636999668,6.772871553778847,0.12113595948188761,0.12113595948188761,[0.73140368],4.406256904607914
688,799,[5],2.1,1.0,0.010062019312128485,4.406256904607914,0.013811046836852551,3.781742014234411,1.3725919627489773,1.0,[0.02501506],3.781742014234411
689,800,[5],2.1,1.0,0.013811046836852551,3.781742014234411,0.014921274122756487,3.551482689238294,1.0803869032535227,1.0,[0.32107249],3.551482689238294
690,801,[5],2.1,1.0,0.014921274122756487,3.551482689238294,0.01333985434506398,2.356751123927424,0.8940157680448563,0.8940157680448563,[0.27205272],2.356751123927424
691,802,[5],2.1,1.0,0.01333985434506398,2.356751123927424,0.003910723939884996,1.4156088978678025,0.29316091755769763,0.29316091755769763,[0.32881647],2.356751123927424
692,805,[5],2.1,1.0,0.01333985434506398,2.356751123927424,0.014676682926108952,3.6073619295142665,1.1002131317527934,1.0,[0.68413188],3.6073619295142665
693,806,[5],2.1,1.0,0.014676682926108952,3.6073619295142665,0.006977253773918214,4.934897508712716,0.475397186751653,0.475397186751653,[0.03489677],4.934897508712716
694,807,[5],2.1,1.0,0.006977253773918214,4.934897508712716,0.00019596043069776588,8.310925710483085,0.02808561033429639,0.02808561033429639,[0.95085102],4.934897508712716
695,808,[5],2.1,1.0,0.006977253773918214,4.934897508712716,0.012985775349724994,3.9292667755114037,1.8611585260475019,1.0,[0.10551782],3.9292667755114037
696,809,[5],2.1,1.0,0.012985775349724994,3.9292667755114037,0.004203715523135916,1.447559441998643,0.3237169448819196,0.3237169448819196,[0.40503079],3.9292667755114037
697,810,[5],2.1,1.0,0.012985775349724994,3.9292667755114037,0.014599986441229174,3.62410531997837,1.1243061001774042,1.0,[0.59035682],3.62410531997837
698,812,[5],2.1,1.0,0.014599986441229174,3.62410531997837,0.0006781199111677797,0.895711743859466,0.04644661239224334,0.04644661239224334,[0.93176382],3.62410531997837
699,813,[5],2.1,1.0,0.014599986441229174,3.62410531997837,0.014893010616721113,3.558158181268668,1.0200701676451194,1.0,[0.10992548],3.558158181268668
700,814,[5],2.1,1.0,0.014893010616721113,3.558158181268668,0.015276011374691928,2.672748924381377,1.025716812256939,1.0,[0.10060302],2.672748924381377
701,815,[5],2.1,1.0,0.015276011374691928,2.672748924381377,0.00670290545315901,1.694281416142797,0.4387863617504139,0.4387863617504139,[0.77152683],2.672748924381377
702,816,[5],2.1,1.0,0.015276011374691928,2.672748924381377,0.012657531530166233,3.985108648106692,0.8285887735810552,0.8285887735810552,[0.98089177],2.672748924381377
703,817,[5],2.1,1.0,0.015276011374691928,2.672748924381377,0.010681594976881164,4.306618650606737,0.6992397894241932,0.6992397894241932,[0.43283905],4.306618650606737
704,818,[5],2.1,1.0,0.010681594976881164,4.306618650606737,0.004038085638849587,5.586729274398609,0.37804144864034495,0.37804144864034495,[0.38784542],4.306618650606737
705,820,[5],2.1,1.0,0.010681594976881164,4.306618650606737,0.015674702414052208,2.7814024632663443,1.467449612906868,1.0,[0.16731054],2.7814024632663443
706,821,[5],2.1,1.0,0.015674702414052208,2.7814024632663443,0.00787405690131563,1.8023429725506646,0.502341715543934,0.502341715543934,[0.90222544],2.7814024632663443
707,822,[5],2.1,1.0,0.015674702414052208,2.7814024632663443,0.00527972516606574,1.5581515688887335,0.3368309666493267,0.3368309666493267,[0.0267999],1.5581515688887335
708,823,[5],2.1,1.0,0.00527972516606574,1.5581515688887335,0.011112970511868102,4.237412643536502,2.104838824432425,1.0,[0.2074381],4.237412643536502
709,824,[5],2.1,1.0,0.011112970511868102,4.237412643536502,0.011123867197903911,4.235662994409492,1.0009805376541019,1.0,[0.0100186],4.235662994409492
710,826,[5],2.1,1.0,0.011123867197903911,4.235662994409492,0.003099112993739656,1.3210447296949686,0.2786003229455694,0.2786003229455694,[0.21625572],1.3210447296949686
711,827,[5],2.1,1.0,0.003099112993739656,1.3210447296949686,3.362440246850169e-11,0.04297960549531421,1.0849685873482011e-08,1.0849685873482011e-08,[0.97649027],1.3210447296949686
712,828,[5],2.1,1.0,0.003099112993739656,1.3210447296949686,0.0004666977605972004,0.8225151828622541,0.1505907533994244,0.1505907533994244,[0.77121346],1.3210447296949686
713,829,[5],2.1,1.0,0.003099112993739656,1.3210447296949686,0.01296080569106597,3.9335591931740566,4.182101690789386,1.0,[0.35573885],3.9335591931740566
714,830,[5],2.1,1.0,0.01296080569106597,3.9335591931740566,0.001551140303408779,6.55053545319118,0.11967931164017044,0.11967931164017044,[0.06182197],6.55053545319118
715,831,[5],2.1,1.0,0.001551140303408779,6.55053545319118,6.438519079003064e-06,10.82473406596434,0.004150829596042217,0.004150829596042217,[0.82484953],6.55053545319118
716,832,[5],2.1,1.0,0.001551140303408779,6.55053545319118,3.308791748734362e-05,9.658665785548454,0.02133135050042202,0.02133135050042202,[0.16701738],6.55053545319118
717,833,[5],2.1,1.0,0.001551140303408779,6.55053545319118,3.01343997292031e-06,11.34844585889301,0.001942725597612278,0.001942725597612278,[0.7483955],6.55053545319118
718,834,[5],2.1,1.0,0.001551140303408779,6.55053545319118,0.006135431546283334,5.098896073536382,3.955433001644105,1.0,[0.84257652],5.098896073536382
719,835,[5],2.1,1.0,0.006135431546283334,5.098896073536382,0.003536258691159553,5.730664073605011,0.5763667420104647,0.5763667420104647,[0.43356995],5.730664073605011
720,836,[5],2.1,1.0,0.003536258691159553,5.730664073605011,0.0004328837942698941,7.669786758742899,0.12241293187969511,0.12241293187969511,[0.94239897],5.730664073605011
721,837,[5],2.1,1.0,0.003536258691159553,5.730664073605011,0.00031019144103095554,7.94329767454968,0.0877174064800227,0.0877174064800227,[0.26745408],5.730664073605011
722,838,[5],2.1,1.0,0.003536258691159553,5.730664073605011,0.004703174479152419,5.415621209788436,1.3299859795071243,1.0,[0.40019733],5.415621209788436
723,839,[5],2.1,1.0,0.004703174479152419,5.415621209788436,0.013925250894023128,3.760205543623315,2.9608195391748815,1.0,[0.03275897],3.760205543623315
724,840,[5],2.1,1.0,0.013925250894023128,3.760205543623315,0.013459400416691664,3.846128677444858,0.9665463494426939,0.9665463494426939,[0.67022758],3.846128677444858
725,841,[5],2.1,1.0,0.013459400416691664,3.846128677444858,0.014493478709914428,3.6468379609765296,1.0768294471676727,1.0,[0.18692236],3.6468379609765296
726,842,[5],2.1,1.0,0.014493478709914428,3.6468379609765296,0.007616151024166748,4.817923676829265,0.5254881299792322,0.5254881299792322,[0.96566756],3.6468379609765296
727,843,[5],2.1,1.0,0.014493478709914428,3.6468379609765296,0.0017367053014104318,6.444045304112383,0.11982667075106122,0.11982667075106122,[0.27584769],3.6468379609765296
728,844,[5],2.1,1.0,0.014493478709914428,3.6468379609765296,0.014219344732332854,3.7029903506837782,0.9810857018478214,0.9810857018478214,[0.89609393],3.7029903506837782
729,845,[5],2.1,1.0,0.014219344732332854,3.7029903506837782,0.015876431241200105,2.859984861545541,1.1165374734251474,1.0,[0.41085858],2.859984861545541
